epoch,step,min,max,mean,std
1,1000,-0.08764861524105072,0.3013559877872467,0.010393885895609856,0.0613849051296711
2,2000,-0.07490316033363342,0.08196735382080078,0.0009164615767076612,0.02268994227051735
3,3000,-0.11503588408231735,0.7361236214637756,0.018027320504188538,0.10374847054481506
4,4000,-0.06265062093734741,0.2639646530151367,-0.0017612231895327568,0.02058044821023941
5,5000,-0.22109612822532654,0.10583645105361938,-0.0024543795734643936,0.022621141746640205
6,6000,-0.30295267701148987,0.15143954753875732,-0.010299422778189182,0.031635627150535583
7,7000,-0.0825929194688797,0.28913888335227966,4.160916432738304e-06,0.026138683781027794
8,8000,-0.09485422819852829,0.29431402683258057,0.004726426675915718,0.03314945101737976
9,9000,-0.07626309245824814,0.1938232183456421,-0.010668620467185974,0.021157678216695786
10,10000,-0.07457473874092102,0.08478747308254242,0.006808553822338581,0.016475772485136986
11,11000,-0.12966568768024445,0.23663127422332764,0.0007513911696150899,0.030373578891158104
12,12000,-0.23463433980941772,0.0966142937541008,-0.0062913475558161736,0.025696396827697754
13,13000,-0.17976966500282288,0.08091188222169876,-0.008414330892264843,0.02271653153002262
14,14000,-0.020372185856103897,0.049806781113147736,0.003961200825870037,0.00736682815477252
15,15000,-0.07850956171751022,0.12023086100816727,0.005678084678947926,0.015214918181300163
16,16000,-0.03891433775424957,0.5353817939758301,0.053249575197696686,0.09199003875255585
17,17000,-0.03884607553482056,0.5188461542129517,0.050238512456417084,0.08358386158943176
18,18000,-0.03368383273482323,0.41401296854019165,0.04796764999628067,0.07617612928152084
19,19000,-0.08805786818265915,0.6809022426605225,0.06933034956455231,0.11177521198987961
20,20000,-0.07806717604398727,0.79798424243927,0.06161176785826683,0.10029840469360352
21,21000,-0.09943240135908127,0.7722684144973755,0.07071458548307419,0.11340092867612839
